2026-03-21,Duke,TCU,81.0,58.0,139.0,-23.0,75.9,71.2,147.1,-4.7,77.1,71.5,148.6,-5.6,-11.5,140.5,18.3,8.1,6.8,NO,True,HIGH,-6.8,6.6,-5.9
2026-03-21,Houston,Texas A&M,88.0,57.0,145.0,-31.0,73.7,76.5,150.2,2.9,73.8,77.5,151.3,3.7,-10.5,142.5,33.9,5.2,13.4,NO,True,HIGH,-13.4,7.7,-14.2
2026-03-21,Gonzaga,Texas,68.0,74.0,142.0,6.0,80.2,75.0,155.2,-5.2,80.0,74.8,154.9,-5.2,-6.5,147.5,-11.2,13.2,-1.3,YES,False,,-1.3,7.7,-1.3
2026-03-21,Illinois,VCU,76.0,55.0,131.0,-21.0,78.8,77.2,156.0,-1.6,79.3,76.9,156.2,-2.4,-11.5,151.5,19.4,25.0,9.9,NO,True,HIGH,-9.9,4.5,-9.1
2026-03-21,Nebraska,Vanderbilt,74.0,72.0,146.0,-2.0,74.8,77.6,152.4,2.8,74.4,78.4,152.8,4.0,1.5,146.5,4.8,6.4,1.3,NO,False,,-1.3,5.9,-2.5
2026-03-21,Arkansas,High Point,94.0,88.0,182.0,-6.0,86.4,78.7,165.1,-7.7,86.0,78.1,164.1,-7.8,-11.5,168.5,-1.7,-16.9,-3.8,YES,True,HIGH,-3.8,-3.4,-3.7
2026-03-21,Michigan,Saint Louis,95.0,72.0,167.0,-23.0,83.0,76.9,159.9,-6.0,84.1,76.9,161.0,-7.2,-12.5,161.5,17.0,-7.1,6.5,NO,True,HIGH,-6.5,-1.6,-5.3
2026-03-21,Michigan St.,Louisville,77.0,69.0,146.0,-8.0,75.7,78.4,154.1,2.6,75.0,78.9,153.9,3.8,-5.5,150.5,10.6,8.1,8.1,NO,True,HIGH,-8.1,3.6,-9.3
2026-03-21,Duke,TCU,81.0,58.0,139.0,-23.0,75.6,71.3,146.9,-4.3,77.1,71.5,148.6,-5.6,-12.5,138.5,18.7,7.9,8.2,NO,True,HIGH,-8.2,8.4,-6.9
2026-03-21,Houston,Texas A&M,88.0,57.0,145.0,-31.0,73.3,76.1,149.4,2.8,73.8,77.5,151.3,3.7,-10.5,142.5,33.8,4.4,13.3,NO,True,HIGH,-13.3,6.9,-14.2
2026-03-21,Gonzaga,Texas,68.0,74.0,142.0,6.0,79.6,75.0,154.6,-4.6,80.0,74.8,154.9,-5.2,-6.5,147.5,-10.6,12.6,-1.9,YES,False,,-1.9,7.1,-1.3
2026-03-21,Illinois,VCU,76.0,55.0,131.0,-21.0,78.8,77.3,156.1,-1.5,79.3,76.9,156.2,-2.4,-10.5,149.5,19.5,25.1,9.0,NO,True,HIGH,-9.0,6.6,-8.1
2026-03-21,Nebraska,Vanderbilt,74.0,72.0,146.0,-2.0,74.8,77.5,152.3,2.6,74.4,78.4,152.8,4.0,1.5,146.5,4.6,6.3,1.1,NO,False,,-1.1,5.8,-2.5
2026-03-21,Arkansas,High Point,94.0,88.0,182.0,-6.0,86.4,78.9,165.3,-7.5,86.0,78.1,164.1,-7.8,-11.5,169.5,-1.5,-16.7,-4.0,YES,True,HIGH,-4.0,-4.2,-3.7
2026-03-22,Purdue,Miami FL,79.0,69.0,148.0,-10.0,77.0,77.2,154.2,0.2,77.8,77.3,155.0,-0.5,-7.5,147.5,10.2,6.2,7.7,NO,True,HIGH,-7.7,6.7,-7.0
2026-03-22,Iowa St.,Kentucky,82.0,63.0,145.0,-19.0,76.8,74.5,151.3,-2.2,77.1,74.7,151.8,-2.4,-4.5,145.5,16.8,6.3,2.3,NO,False,,-2.3,5.8,-2.1
2026-03-22,Kansas,St. John's,65.0,67.0,132.0,2.0,73.9,76.6,150.5,2.7,73.6,76.6,150.3,3.0,3.5,144.5,0.7,18.5,-0.8,YES,False,,0.8,6.0,0.5
2026-03-22,Virginia,Tennessee,72.0,79.0,151.0,7.0,73.5,72.7,146.2,-0.8,73.5,72.9,146.3,-0.6,1.5,137.5,-7.8,-4.8,2.3,NO,False,,2.3,8.7,2.1
2026-03-22,Florida,Iowa,72.0,73.0,145.0,1.0,81.8,69.3,151.1,-12.6,81.9,69.5,151.4,-12.5,-10.5,145.5,-13.6,6.1,2.1,NO,False,,2.1,5.6,2.0
2026-03-22,Arizona,Utah St.,78.0,66.0,144.0,-12.0,82.4,74.2,156.5,-8.2,82.4,74.5,156.9,-7.9,-11.5,154.5,3.8,12.5,3.3,NO,True,HIGH,-3.3,2.0,-3.6
2026-03-22,Connecticut,UCLA,73.0,57.0,130.0,-16.0,74.3,72.7,147.0,-1.6,74.7,73.1,147.8,-1.6,-4.5,136.5,14.4,17.0,2.9,NO,False,,-2.9,10.5,-2.9
2026-03-22,Alabama,Texas Tech,90.0,65.0,155.0,-25.0,86.3,77.7,164.0,-8.6,85.9,78.3,164.1,-7.6,1.5,164.5,16.4,9.0,-10.1,YES,True,HIGH,10.1,-0.5,9.1
2026-03-22,Iowa St.,Michigan St.,70.0,96.0,166.0,26.0,75.2,73.3,148.5,-5.1,75.8,73.2,148.9,-5.7,-3.5,164.5,-31.1,-17.5,1.6,NO,False,,1.6,-16.0,2.2
2026-03-26,Purdue,Texas,79.0,77.0,156.0,-2.0,78.4,77.3,155.7,-1.1,79.1,77.0,156.1,-2.1,,,0.9,-0.3,,,False,,,,
2026-03-26,Nebraska,Iowa,71.0,77.0,148.0,6.0,74.9,69.3,144.2,-5.6,74.7,69.9,144.5,-4.8,,,-11.6,-3.8,,,False,,,,
2026-03-26,Arizona,Arkansas,109.0,88.0,197.0,-21.0,82.5,79.8,162.3,-2.7,82.3,80.1,162.4,-2.2,,,18.3,-34.7,,,False,,,,
2026-03-26,Houston,Illinois,55.0,65.0,120.0,10.0,73.0,75.2,148.2,2.1,72.8,75.8,148.5,3.0,,,-7.9,28.2,,,False,,,,
2026-03-26,Purdue,Texas,79.0,77.0,156.0,-2.0,78.4,77.3,155.7,-1.1,79.1,77.0,156.1,-2.1,,,0.9,-0.3,,,False,,,,
2026-03-26,Nebraska,Iowa,71.0,77.0,148.0,6.0,74.9,69.3,144.2,-5.6,74.7,69.9,144.5,-4.8,,,-11.6,-3.8,,,False,,,,
2026-03-26,Arizona,Arkansas,109.0,88.0,197.0,-21.0,82.5,79.8,162.3,-2.7,82.3,80.1,162.4,-2.2,,,18.3,-34.7,,,False,,,,
2026-03-26,Houston,Illinois,55.0,65.0,120.0,10.0,73.0,75.2,148.2,2.1,72.8,75.8,148.5,3.0,,,-7.9,28.2,,,False,,,,
2026-03-26,Purdue,Texas,79.0,77.0,156.0,-2.0,77.8,76.4,154.2,-1.4,78.5,76.3,154.8,-2.2,,,0.6,-1.8,,,False,,,,
2026-03-26,Nebraska,Iowa,71.0,77.0,148.0,6.0,74.3,68.8,143.1,-5.6,74.1,69.4,143.5,-4.7,,,-11.6,-4.9,,,False,,,,
2026-03-26,Arizona,Arkansas,109.0,88.0,197.0,-21.0,81.7,79.3,161.0,-2.4,81.7,79.8,161.5,-1.8,,,18.6,-36.0,,,False,,,,
2026-03-26,Houston,Illinois,55.0,65.0,120.0,10.0,72.3,74.6,146.9,2.3,72.3,75.1,147.5,2.8,,,-7.7,26.9,,,False,,,,
